chr	start	end	rho	corr	h2_1	h2_2	var	p	m	q	bonferroni
5	161482133	162743907	-9.313236637650727e-05		0.0005400106828683	-0.0001010615190863	2.5424826213337528e-08	0.5591671178702751	1972	0.9995512625110166	False
9	22206559	24158517	-0.000124237434509		0.000655156611191	-0.0001658366071793	4.5304301906787515e-08	0.5594284437972823	2701	0.9995512625110166	False
9	135298842	137041121	0.0001489604504528	0.7480810854061962	0.000124899324442	0.0003174567138031	6.523654058643048e-08	0.5597514398238803	3650	0.9995512625110166	False
2	142518602	144519483	0.0001169135341325	0.5658135118732994	0.0001459779300898	0.0002924797128318	4.029952405274845e-08	0.5603031840076644	3174	0.9995512625110166	False
14	84241633	85746318	0.0001099621867899		0.0004899603067359	-0.0003249137860994	3.5737618029254674e-08	0.5607854623360566	2696	0.9995512625110166	False
6	17386405	19207486	-0.0001338155051455		0.0002308284908672	-0.0004714507602819	5.3026615979068e-08	0.5611652980568893	3437	0.9995512625110166	False
6	151912703	153094495	0.0001106616796344	0.5521587393127684	0.0001242822334386	0.0003231897401783	3.6468657470297786e-08	0.5622663113809053	2230	0.9995512625110166	False
3	49316972	51832014	7.700046460301952e-05	1.1437147630700475	0.0001220750541563	3.7129945483428145e-05	1.766575521615428e-08	0.5623654262215867	1981	0.9995512625110166	False
9	79471208	81079054	0.0001069731495405	2.817070908260264	2.032629803115537e-05	7.094074071871836e-05	3.4205043456317816e-08	0.5629928128569435	2595	0.9995512625110166	False
16	86156599	86815410	-0.0001340488260449	-1.466701822045852	2.047258909436017e-05	0.0004080088628982	5.3765801520770917e-08	0.5631903315091293	1866	0.9995512625110166	False
22	22357325	23712646	0.0001452902591465	1.198051414601693	0.0002196144451351	6.696705212329111e-05	6.323636997231358e-08	0.5634211685196386	2874	0.9995512625110166	False
15	101552694	102520965	-0.0001111027870559		0.0004716958942674	-0.0003797214815743	3.7024197562086817e-08	0.5636644733381893	1789	0.9995512625110166	False
18	36365490	37684366	-7.865980045158406e-05	-0.8615019478103025	8.538758990103263e-05	9.76333964389287e-05	1.8572590976167437e-08	0.5638130910969297	1717	0.9995512625110166	False
15	48136048	50008042	8.858188279332196e-05		0.0002260844340778	-5.1684739811417567e-05	2.35628421144969e-08	0.5638898598509965	1971	0.9995512625110166	False
7	9123423	9987498	-0.0001096137190895		5.743495582780803e-05	-0.0003052297769024	3.6081522423255745e-08	0.5638975646658548	2490	0.9995512625110166	False
10	78706814	80876748	0.0001314373193435	0.9089123044143976	0.000465700137934	4.4904209373328214e-05	5.1895079792906494e-08	0.563957595681474	3637	0.9995512625110166	False
3	6083183	7083386	0.0001037672425664	1.4978202810043877	8.90679942794089e-05	5.388643670758907e-05	3.241904183147648e-08	0.564402047699117	2176	0.9995512625110166	False
3	150252004	151348729	-8.526702617700614e-05		2.9499056766426547e-05	-0.0001383884150066	2.1929830450129253e-08	0.5647577057682691	1580	0.9995512625110166	False
4	180122043	182066806	0.0001528758070374		-5.5081341231411505e-05	0.0009936795705628	7.062217391731176e-08	0.5651118466866079	4786	0.9995512625110166	False
12	70957987	72645074	9.724215580279395e-05		0.0005333046595371	-0.0003672402561147	2.8594208030804088e-08	0.5652485859590508	2531	0.9995512625110166	False
2	56203345	57429099	-9.639765464938702e-05		0.0001330568482685	-3.4704945786297504e-05	2.8161752901780308e-08	0.5656772928280551	2070	0.9995512625110166	False
1	103914211	106087841	0.0001167474861319	0.5912718973717398	0.0001870683748576	0.000208410802889	4.1332335946334286e-08	0.5657972442972874	3717	0.9995512625110166	False
5	177251507	178413463	0.0001178196126486		3.867176923829328e-05	-4.3150964578226576e-05	4.216138136971881e-08	0.566103478815223	2613	0.9995512625110166	False
17	16412342	18856319	-0.0001168923558402		0.0007467835767637	-4.428032183187454e-05	4.1626844434700415e-08	0.5666940535782714	2932	0.9995512625110166	False
7	124167552	126519169	-0.0001161883811861	-0.5817696445238731	0.0002132464182981	0.0001870430356577	4.1192036574222734e-08	0.5670006260953002	4432	0.9995512625110166	False
2	140100271	141805350	0.0001178926180917		0.0002246780546592	-0.0001341927789316	4.256957615408169e-08	0.5677314597325026	3322	0.9995512625110166	False
5	67850860	71240455	9.47700518779375e-05	2.0002562619507276	2.7437087624047133e-05	8.181500271391262e-05	2.757527706859136e-08	0.5682000757124381	2289	0.9995512625110166	False
6	93428644	94118141	-9.14031122176492e-05		0.0002414365865721	-0.0002097472100115	2.5722538317060552e-08	0.5687407050557991	1567	0.9995512625110166	False
5	120452166	122556904	0.0001237518164467	1.710917700505266	8.43409746664581e-05	6.203064689680338e-05	4.73523168926755e-08	0.5695617588818365	3610	0.9995512625110166	False
19	23467746	28557892	-8.583751189447517e-05		2.366578730534732e-05	-3.681947415341237e-05	2.3038639705296207e-08	0.5717194735099436	3799	0.9995512625110166	False
20	44839056	47199979	0.0001521351797355		0.0002905252786047	-9.64026593777496e-05	7.243097449434413e-08	0.5718799063930777	4059	0.9995512625110166	False
12	72645075	73818453	7.440253733450385e-05		0.0001154301697812	-5.169603712566394e-05	1.7402971367352542e-08	0.5727568369235858	1912	0.9995512625110166	False
3	65273538	66270446	0.0001028262591162		-1.103791947968124e-05	-0.0001978719083794	3.331327053533154e-08	0.5731814741493733	1724	0.9995512625110166	False
12	8377536	9031394	6.824804105363254e-05		-4.9060411402252415e-05	0.0001395850512937	1.4703323642695142e-08	0.573546066181396	961	0.9995512625110166	False
7	153674019	154964729	0.0001203444179967	0.1866943358104852	0.0005955891818979	0.0006976583834045	4.5784942912029846e-08	0.5738264938604652	2522	0.9995512625110166	False
7	97099570	98715473	0.0001004442648255		0.0001614743770105	-0.0002617429691685	3.201604452927188e-08	0.574552284710525	2668	0.9995512625110166	False
2	43309590	44313802	8.76448994594452e-05		3.145015672905027e-05	-2.4087861104945888e-05	2.4608967345484965e-08	0.5763653546336337	1917	0.9995512625110166	False
20	24717724	25344230	-6.342343230661411e-05		2.634223056048836e-05	-5.5494967401916496e-05	1.290848702072321e-08	0.5766883051278449	1393	0.9995512625110166	False
2	137042794	138698116	0.0001088849491612		7.22038505940767e-05	-0.0002781651002242	3.8134776455377246e-08	0.5771311617186318	3086	0.9995512625110166	False
8	17387876	17836398	-7.325252294294319e-05		1.17481790065993e-05	-5.8347650332654294e-05	1.7260871956563066e-08	0.5771452170683649	1290	0.9995512625110166	False
10	29783692	30458837	-7.987704081746739e-05	-0.5352123265818681	0.0001062808434435	0.0002095736744411	2.0560127730324623e-08	0.5774802239563576	1542	0.9995512625110166	False
2	101822329	102688764	7.32682498149303e-05		2.4084972747023087e-05	-0.0001515117229839	1.7338389454563988e-08	0.5779161439224955	1402	0.9995512625110166	False
4	167852917	169676824	0.0001063227742862	0.260838723941647	0.0003516213341142	0.0004725342029762	3.6573685450325096e-08	0.5782396076582748	3236	0.9995512625110166	False
7	16161	972751	-0.0001250855368758		0.0004570747901774	-6.209589494569415e-05	5.090054930510601e-08	0.5792853502443818	2325	0.9995512625110166	False
5	56621102	57340072	7.107902611760775e-05		3.422897546476631e-05	-2.0687953190206677e-05	1.646406202916794e-08	0.5796109653177053	1215	0.9995512625110166	False
2	62429044	64625912	-0.0001055306748694	-0.9852426983718704	6.150462079105724e-05	0.0001865362474252	3.6363736049966813e-08	0.5799849047020066	2638	0.9995512625110166	False
7	98715474	100196650	6.589041745196844e-05		3.960050619852417e-05	-4.451596513423912e-05	1.4215279297500882e-08	0.5805079898064947	1286	0.9995512625110166	False
10	134494673	135523864	-8.044496214575486e-05	-1.904231255780912	8.41364390863224e-06	0.0002121163753484	2.1234318572671732e-08	0.5809129884106687	1666	0.9995512625110166	False
1	162346721	165191701	-0.0001519709412639	-0.1829744436890783	0.0009598580649447	0.000718676125247	7.587191729857245e-08	0.5811390766137221	5009	0.9995512625110166	False
12	106436213	106958747	-5.6557116060513685e-05	-0.4007186637512918	7.653810499419161e-05	0.0002602661367341	1.0537868923572642e-08	0.5816691050820408	792	0.9995512625110166	False
4	124286481	125210861	-7.587212563986817e-05	-0.784924612633564	5.619659954034586e-05	0.0001662641326476	1.901665751381264e-08	0.5821869188519355	1616	0.9995512625110166	False
13	63971559	65200601	8.342422211972496e-05	1.066182314326548	4.289731532018301e-05	0.0001427221140314	2.300541159331979e-08	0.5823068023087143	2670	0.9995512625110166	False
11	90966490	92077143	6.606206276414321e-05		8.529221860380788e-05	-0.0002412292019716	1.4496961772597e-08	0.5832298402368833	1859	0.9995512625110166	False
10	60523	751338	-5.008562289459986e-05	-1.0608195441082542	6.367902473380746e-05	3.5006341918168634e-05	8.339233909957252e-09	0.5833717165329408	544	0.9995512625110166	False
3	23804865	25461557	0.0001270674960504		0.0005068018876563	-0.0002037662804985	5.3904460948781356e-08	0.5841755263417375	3306	0.9995512625110166	False
12	47714793	49001865	9.888926008246648e-05		0.0001273033485958	-1.6744724065501215e-05	3.277033116023543e-08	0.5848791776588691	2947	0.9995512625110166	False
20	38436761	39610855	-9.302443617961804e-05	-0.7893147471061407	0.0001336481513574	0.0001039275532801	2.9016979916935252e-08	0.5849982669326452	1924	0.9995512625110166	False
2	157560635	158533217	-5.972231557597127e-05	-6.660272333380974	2.708485320423144e-05	2.968676091772366e-06	1.1998967128319857e-08	0.5856083233693674	701	0.9995512625110166	False
8	137524151	139254829	-0.0001102337414965		1.801446752156532e-05	-9.12065750995694e-05	4.088778672332418e-08	0.5856488627518499	3966	0.9995512625110166	False
4	100678360	103221355	0.0001135850146217		0.0007859034015937	-2.4532559671877644e-05	4.3506420049988166e-08	0.5860573566449687	4453	0.9995512625110166	False
1	18662899	20469148	-0.0001421479502686		0.0001087371654595	-0.0002310593345764	6.833711203141204e-08	0.5866022998956777	3654	0.9995512625110166	False
3	183769683	185068254	-9.908341258344296e-05		0.0002316141744101	-6.730813976353604e-05	3.3313199149870737e-08	0.5872219439398827	2150	0.9995512625110166	False
17	50719055	51826117	-8.071713063318734e-05	-2.2792631479963914	8.170308794335486e-05	1.534984596565193e-05	2.2186698920112295e-08	0.5878872084702811	1982	0.9995512625110166	False
9	28224283	28811583	7.068799736798326e-05	0.4367185740372193	0.0001142124314832	0.0002293900901914	1.7023660579556332e-08	0.5879733081714107	1174	0.9995512625110166	False
4	108815348	111256566	0.0001108217532443		0.0004594615851124	-2.427422507982897e-05	4.211189999338573e-08	0.5891723029821978	3888	0.9995512625110166	False
16	10426032	11520160	-0.0001160796017045		-0.0001003103809043	8.193713453501545e-06	4.639150718046854e-08	0.5899314667080855	2578	0.9995512625110166	False
8	50082470	53302929	0.000106603636488		0.0002941307098818	-0.0002109034697231	3.9366491147389316e-08	0.5910673897574676	5269	0.9995512625110166	False
9	104624437	105967975	-0.0001021665492288		7.49298043185307e-05	-8.255281839691074e-05	3.618025571984195e-08	0.5911833726548756	3439	0.9995512625110166	False
4	38907022	40202608	-8.51098770324525e-05		4.498694831158857e-05	-5.379226963107021e-05	2.521781005685788e-08	0.5919913984672113	2347	0.9995512625110166	False
3	68286914	69276761	-7.52881081356186e-05	-1.4860533676323096	3.906954385065037e-05	6.56970116283742e-05	1.9741833652666916e-08	0.5920712581875263	1628	0.9995512625110166	False
11	89208936	90966489	6.749582404346578e-05	2.2281035505915754	3.0653867453817286e-05	2.9936277175908625e-05	1.5900331929655932e-08	0.5924623965614821	2625	0.9995512625110166	False
6	78957728	80691169	0.0001162560096504		3.685884971362655e-05	-0.0001271629275734	4.7248830674958185e-08	0.5927639076551475	3115	0.9995512625110166	False
20	59561724	61301854	-0.0001441337300846	-0.2790366959167383	0.0003340641938909	0.0007986907992415	7.280306963031809e-08	0.5932143188786767	4118	0.9995512625110166	False
12	3677037	4417678	9.070209916920831e-05		0.0001000319724938	-0.0004731392884529	2.915598262540002e-08	0.5952840655733993	1432	0.9995512625110166	False
15	92164392	93780901	0.0001455762007067	0.4648534920185844	0.0006848219541561	0.0001432091910582	7.55977367918539e-08	0.5964839939511466	3512	0.9995512625110166	False
18	11075913	11905439	8.263103368189908e-05	3.0791731811836147	2.8467916744893484e-06	0.0002529661745398	2.460040480596442e-08	0.5983103325142601	1572	0.9995512625110166	False
1	71372470	71684404	4.1626827429432856e-05		4.999217806824181e-05	-4.2906716996252394e-05	6.286531464873322e-09	0.599576079466253	515	0.9995512625110166	False
6	73450097	75462002	-0.0001180334782608	-0.3389003032788273	0.0001159283928441	0.0010463492816215	5.091525923441032e-08	0.6009075943424338	3475	0.9995512625110166	False
16	2764829	4001195	-9.082403718509976e-05	-0.7203995841703876	8.234587028348213e-05	0.0001930246948571	3.0273162406568305e-08	0.601669155392818	1774	0.9995512625110166	False
1	1892607	3582735	-0.0001397815700512	-0.2412922619532289	0.0007490502625621	0.0004480248246904	7.242803728153388e-08	0.6034863250492326	3120	0.9995512625110166	False
17	27334244	29786490	-7.977715351545308e-05		0.0002698663638036	-1.4560450913030037e-06	2.3631155647595332e-08	0.6037868261730421	2252	0.9995512625110166	False
6	142288479	145319809	0.0001406413571437	0.380383191599746	0.0005386806648955	0.0002537768915394	7.388553100269843e-08	0.6048712018834703	4164	0.9995512625110166	False
11	22374142	24088516	-9.014666776975263e-05	-0.5141113685322609	0.0001220995803155	0.0002518087223722	3.0502743855889794e-08	0.6057460860395578	3699	0.9995512625110166	False
19	14486347	15648609	-9.628599720460566e-05		0.0001785484633974	-3.4017948600717396e-05	3.518215243702803e-08	0.607716134261723	2280	0.9995512625110166	False
19	57521335	59118838	-9.309936552873691e-05	-0.7372623997281406	8.843590788481753e-05	0.0001803103402374	3.299078984556813e-08	0.6082544710549738	2840	0.9995512625110166	False
11	58780549	62223770	-0.0001046162564555		0.0001838949989354	-0.0004362542468161	4.17283785981984e-08	0.6085573862479684	4565	0.9995512625110166	False
5	27984513	29714819	-9.609958776702237e-05	-0.5772736118447291	0.0001387464881669	0.0001997365935037	3.5576741053939986e-08	0.6104065213516748	3351	0.9995512625110166	False
16	16154060	17644748	9.629435424511456e-05		5.650094490054591e-05	-0.0001331028333785	3.576597072129172e-08	0.6106305964488586	1823	0.9995512625110166	False
22	35530985	37570268	-0.0001443994898385	-0.8040373676283483	0.000102004901539	0.0003161970477223	8.095440284144548e-08	0.6117963510609308	3764	0.9995512625110166	False
12	83502666	84303843	5.877278504085833e-05		2.4200237338216336e-05	-4.536597265065093e-05	1.3457822453111836e-08	0.6124161158635304	1548	0.9995512625110166	False
12	5321472	6419752	-9.365532050373368e-05	-0.4736386488974262	0.00014624230664	0.0002673607268626	3.424731712181039e-08	0.6128004882751126	2149	0.9995512625110166	False
12	18087873	20863942	0.0001360343641954	0.4326694440154245	0.0002065211995209	0.0004786523244926	7.244436142651645e-08	0.6132688485400069	5546	0.9995512625110166	False
8	22897057	24674717	0.0001051513365688		0.0004018157154276	-0.0002242595210456	4.3284973349327526e-08	0.6132689439235636	3213	0.9995512625110166	False
8	133351144	134570000	9.598907291954548e-05		0.0001375130138029	-0.0001302428868932	3.6150657355546563e-08	0.6136631026677738	2504	0.9995512625110166	False
13	93129691	93586454	-4.535313042242744e-05		0.0001042693323518	-0.0001066874222408	8.089925669946816e-09	0.6140946037440369	650	0.9995512625110166	False
4	183371275	184929454	0.0001236843410262	0.4250374570777159	0.0003374362995533	0.0002509477060515	6.027538456106481e-08	0.6144128835629554	3462	0.9995512625110166	False
12	131786751	132807033	8.275529281766754e-05		4.943507213562807e-06	-0.0002288635697865	2.7399586322906695e-08	0.6171125508332236	1771	0.9995512625110166	False
10	100241302	100668399	-3.40419965447071e-05		1.265810553930611e-05	-3.730032832782391e-05	4.652065991119403e-09	0.6177052782544558	643	0.9995512625110166	False
6	48391125	50386144	0.0001048276419307	0.5266022377852363	0.000102898080575	0.0003851048240471	4.457023041167648e-08	0.6195141691682693	3381	0.9995512625110166	False
2	236043550	237449031	-9.50285641777862e-05	-0.2981833432029251	0.0003783410321465	0.0002684467380195	3.663586639350226e-08	0.6195564591560672	2505	0.9995512625110166	False
9	38641599	65472189	5.460861103176688e-05		7.696542158547036e-05	-8.106097191086796e-05	1.2165124094517855e-08	0.6205215414352516	507	0.9995512625110166	False
3	13070799	14816899	0.0001144994857801		0.0003279291514179	-0.000516325183631	5.367354914948915e-08	0.6211483551702679	3591	0.9995512625110166	False
1	234599434	235819435	-9.041807666381974e-05	-0.4013774105959516	0.0001857656414123	0.0002731739510627	3.347975854665968e-08	0.6211959846710711	1984	0.9995512625110166	False
3	145664619	146726628	-7.083692738003547e-05		0.0002156841040679	-7.625534298114704e-05	2.0644697681885236e-08	0.6220057438615378	1999	0.9995512625110166	False
6	121905676	123856180	-0.0001116472659409	-2.5491791187992403	0.0001336828989472	1.4348933578683658e-05	5.1570357768822546e-08	0.6229732124394154	3484	0.9995512625110166	False
19	28557893	29790946	8.08438349649244e-05		-5.319005426151579e-05	0.000133617268783	2.7336996852648363e-08	0.6248714723718842	2910	0.9995512625110166	False
11	104873284	106520893	-6.242530471406221e-05		0.0001326255058064	-0.0002077449253682	1.6303523987304613e-08	0.624912583159196	2384	0.9995512625110166	False
3	190226607	192343813	-0.000110182262782		0.0004755859682462	-4.44992877586064e-05	5.1153228256084836e-08	0.6261421341054128	4357	0.9995512625110166	False
10	23175132	25578595	-9.092724395752686e-05		0.000246301867579	-0.000100743588539	3.4885635889272665e-08	0.6263840734968845	3424	0.9995512625110166	False
18	69621618	71038473	9.9353493386201e-05		0.0003974526196626	-0.0001615569081095	4.191670053413353e-08	0.6274799563335862	3011	0.9995512625110166	False
15	35083251	37456501	0.0001279014710947	0.39086924197311	0.0002229446785047	0.0004802761003049	6.985326166547e-08	0.6284358262177645	3953	0.9995512625110166	False
4	84799656	86930608	8.036245373564644e-05		7.96173799206614e-05	-0.0002173073030654	2.769910348398208e-08	0.6291958537242787	3305	0.9995512625110166	False
3	176320287	178107164	9.741813021657752e-05		0.0005118433235808	-0.0002295619980162	4.0766817985701977e-08	0.6294594265870883	2971	0.9995512625110166	False
2	201576284	202818636	6.347969033027984e-05	1.1802566173390012	7.349360711518175e-05	3.9361092803740134e-05	1.734142499878619e-08	0.6297701742715913	1310	0.9995512625110166	False
1	196176201	197311513	-5.5031050849698904e-05		0.0001136411669081	-4.750615807157266e-05	1.3064035855545024e-08	0.630182581238758	1180	0.9995512625110166	False
3	121974097	123517767	8.01789613639743e-05	0.8626395516782375	7.594523340941771e-05	0.0001137526696949	2.7736075022264977e-08	0.6302071580697358	2365	0.9995512625110166	False
18	57630483	59020750	-7.373805558048388e-05		5.4093833201671224e-05	-0.0001251375833635	2.3544276449756553e-08	0.6308281581614944	2027	0.9995512625110166	False
3	120523055	121974096	6.463833231315239e-05		6.07406285247175e-05	-2.713288016816045e-05	1.8116600655027463e-08	0.6310618913185397	2305	0.9995512625110166	False
2	103588215	105125033	7.516271647894794e-05		0.0001122327250974	-9.712090660108616e-05	2.4540781137296362e-08	0.6313711583018957	1579	0.9995512625110166	False
4	131283821	132954032	7.969780948675826e-05	1.6095067689385734	2.6702106038088872e-05	9.182514832620728e-05	2.77105871704772e-08	0.6321049346876485	2814	0.9995512625110166	False
5	111981562	113396284	8.836890731804583e-05		8.66796446527325e-05	-5.742205034023087e-05	3.458608788924359e-08	0.6346660022819459	2696	0.9995512625110166	False
1	93536459	94506190	5.705747569587197e-05		-1.562142365766792e-05	6.519333176314084e-05	1.4449171815278502e-08	0.6350227558022754	1395	0.9995512625110166	False
8	9154694	9640786	5.425016711236157e-05	0.7934827440474442	7.237596426168569e-05	6.458517262327595e-05	1.3075205516293644e-08	0.635189662976464	1162	0.9995512625110166	False
22	49824534	51243297	0.0001179223564388		0.0009404613100799	-1.710639979182466e-05	6.18038146251019e-08	0.6352584379573578	2801	0.9995512625110166	False
2	238760981	239952642	9.163396352748354e-05		4.371486543410156e-05	-0.0004021257833292	3.7362943381944103e-08	0.6354550832178223	2610	0.9995512625110166	False
15	88369943	90475550	0.0001093443923207	0.1377222630451662	0.0006603477357251	0.0009545793536135	5.351309083714378e-08	0.6364420640172284	3224	0.9995512625110166	False
21	24696231	26469121	9.697073285379372e-05	0.2165242792129527	0.00038440115718	0.0005217752395092	4.2533554355574325e-08	0.6382181555538547	3955	0.9995512625110166	False
4	189693511	191043593	8.455372842920731e-05		0.0001485763499939	-5.3331470097074144e-05	3.2435766489929976e-08	0.63872380838598	2779	0.9995512625110166	False
3	32351715	33255591	-7.395725709980939e-05	-0.4590940100871236	0.0001848051172812	0.0001404249720203	2.4863288953244217e-08	0.6390475091393237	1575	0.9995512625110166	False
15	40384132	41177513	6.2974923252437e-05	0.6955841518204503	0.0001772774273316	4.6236238603425e-05	1.8067401149891736e-08	0.6394191978350474	1095	0.9995512625110166	False
11	49866050	54695472	-6.13734550114058e-05	-2.0717605978339484	3.8505652223734166e-05	2.2790692568579553e-05	1.7194470873496883e-08	0.6397535236257552	4130	0.9995512625110166	False
1	212842330	214578265	9.195399687160958e-05	0.4534857170867407	0.0001494410113586	0.000275133959193	3.8676881806286475e-08	0.6400934734279684	2392	0.9995512625110166	False
6	106056733	107450305	-0.0001099931229809	-0.5885492931638084	6.608056789092874e-05	0.0005285567389447	5.573503898187461e-08	0.6412804249018635	2734	0.9995512625110166	False
20	8117011	9730920	9.560687841335856e-05	0.4452121497495308	0.0001138681838406	0.0004049877324233	4.21810772883187e-08	0.6415652873073456	2847	0.9995512625110166	False
7	43159074	44763827	8.118487872337259e-05	0.4445209569510767	0.0003054024749903	0.0001092177584606	3.0528907440662745e-08	0.6421870443779107	2587	0.9995512625110166	False
1	204681068	206073264	-9.040649264387588e-05		0.0005522541518702	-0.0001054389519578	3.795575153475741e-08	0.6426149498242792	2186	0.9995512625110166	False
4	47411896	48123599	4.871180350782364e-05	1.1954928450377391	8.634544009114186e-05	1.9228041401200373e-05	1.1056144448557776e-08	0.643172238251158	1224	0.9995512625110166	False
5	22152073	23494323	6.995394273814242e-05		0.0004238687117057	-2.4162781868090257e-05	2.2882090308993386e-08	0.6437589819374994	2199	0.9995512625110166	False
18	1942911	3891657	-0.000131045556181		0.0003287445518713	-0.0003080301297679	8.065615509883655e-08	0.6444918744290706	4356	0.9995512625110166	False
11	116383348	117747109	-8.618541059592417e-05		0.0002459102987842	-0.0001599944999577	3.493175450474599e-08	0.6447052037654204	2671	0.9995512625110166	False
11	13373124	15742551	7.201893607362992e-05		6.87704641850248e-05	-0.0001494249705103	2.4404646822893056e-08	0.6447913607132059	3352	0.9995512625110166	False
18	47730584	51062184	0.0001202892148436	0.3114980238244254	0.0008047134745627	0.0001853111346635	6.859191954554738e-08	0.6460234812817303	5573	0.9995512625110166	False
13	41069263	43101026	-8.446983451841753e-05		0.0004621088204911	-0.0004661306208375	3.3837996369784635e-08	0.6460924909629855	2982	0.9995512625110166	False
5	60935907	61672994	5.3212812388706394e-05		0.0001332074027321	-5.2090568901673265e-05	1.358957023763497e-08	0.6480511992811445	994	0.9995512625110166	False
11	80722373	81266711	6.14769244480269e-05	0.2378670268380667	0.0005472450453513	0.0001220601609994	1.8143926602321433e-08	0.6481017184835958	1217	0.9995512625110166	False
6	50386145	52210475	9.637294858279664e-05	1.033309136085639	0.0001373718763036	6.332160651338376e-05	4.4818066446368224e-08	0.6489455036426819	2999	0.9995512625110166	False
4	1478711	2842978	-7.102908199740618e-05	-2.294935226042791	1.0062316722030094e-05	9.51992563761336e-05	2.453416099035953e-08	0.6502088108650174	2153	0.9995512625110166	False
17	11102815	12534768	9.63220007293037e-05	0.7579517092927995	0.0002756514541012	5.858785911210006e-05	4.5139637426411956e-08	0.6502870829751122	2451	0.9995512625110166	False
10	25578596	26888683	7.382964004881483e-05		0.0001282045461855	-0.0001492450514101	2.6646863564457346e-08	0.6510670432780032	3518	0.9995512625110166	False
7	63307359	63641124	-3.1099725357777215e-05	-0.6610126595677179	1.3782533693340509e-05	0.0001606070076308	4.729690775424563e-09	0.6511176913341412	571	0.9995512625110166	False
19	15648610	16374415	-6.647071619714226e-05	-8.817738999387974	1.1601516277034912e-05	4.898143259185385e-06	2.1616887364489386e-08	0.6511974901437984	2325	0.9995512625110166	False
8	10463197	11278997	7.405615235963767e-05		6.042212594315445e-05	-4.847912414249185e-06	2.688023144321702e-08	0.6514892009885569	1789	0.9995512625110166	False
2	125840921	127373763	-7.726999141042411e-05	-0.8629397990331985	5.553275180084165e-05	0.0001443814951849	2.9284453465526103e-08	0.6516033440758884	3027	0.9995512625110166	False
3	9543183	11019664	-8.712191101265643e-05		0.000430701565244	-0.0002826194719915	3.731345702133005e-08	0.6519759961845635	2485	0.9995512625110166	False
8	62329099	63349305	5.8170163301739915e-05		1.944227478792091e-05	-0.0001162617150892	1.6658402808119713e-08	0.6522087407081889	1815	0.9995512625110166	False
20	34960446	36909529	7.668791057310979e-05		0.0001275656987767	-0.0001919451845807	2.8981136192690113e-08	0.6523690927084069	2158	0.9995512625110166	False
5	79393144	80481470	8.4508006662628e-05	1.0059012131623857	4.6914340110387e-05	0.0001504455824122	3.531313065423553e-08	0.6529216489737484	2250	0.9995512625110166	False
5	982252	2132441	-0.0001064448626427		-6.404891458926685e-05	0.0008104306945489	5.606441832204641e-08	0.6530326755512479	2745	0.9995512625110166	False
4	96182188	97540702	7.29275257324166e-05	0.3308018943256965	0.0001378629040173	0.0003525328241646	2.6326295437623594e-08	0.653095709615813	2648	0.9995512625110166	False
14	50507760	51493571	6.488969631630355e-05	0.3458076680516156	0.0001666277624951	0.0002113172169005	2.0862903222716337e-08	0.6532511102304357	1523	0.9995512625110166	False
6	81929222	83127148	7.182157423983879e-05		0.0001481364328438	-0.0002630613443838	2.5923635334656594e-08	0.6555437503025308	1755	0.9995512625110166	False
17	5741334	7317397	0.0001136221804584		0.0002667177797769	-1.6629688428705545e-05	6.536957365825631e-08	0.6567524941649012	3160	0.9995512625110166	False
5	18051592	19917715	8.922357859470532e-05	2.4387282556097056	0.0001209741792786	1.1064703262735969e-05	4.0430504818324023e-08	0.6572331750614875	3595	0.9995512625110166	False
9	82590928	84211232	9.287831265341908e-05	0.702432633044029	0.0002796240123865	6.252372029438383e-05	4.383890220939962e-08	0.6573370171712358	3716	0.9995512625110166	False
4	14272001	15147445	-6.589046511482175e-05		6.842184354788779e-05	-0.0002839135279237	2.2457470858534098e-08	0.6601649006670817	1634	0.9995512625110166	False
1	230685255	232090251	9.035176872655994e-05		0.0001574060968822	-9.920961050181533e-05	4.2371699522127736e-08	0.6607097303747269	2523	0.9995512625110166	False
6	2458936	3573592	-9.756364669079013e-05	-0.3802271892201949	9.501896340381864e-05	0.00069291413891	4.9746966114055625e-08	0.6618023356604367	2480	0.9995512625110166	False
7	20124908	22507628	0.00012755148942		0.0005692408939878	-4.892121028881043e-05	8.60184225293847e-08	0.6636347313746844	5111	0.9995512625110166	False
15	41177514	42776398	-7.325318898486596e-05		0.0001053217332875	-0.0001121767486823	2.8559439487315805e-08	0.6646786842950935	2245	0.9995512625110166	False
1	240564091	241582219	9.09331633499664e-05	0.3345240172340465	0.0001124126485317	0.00065731691999	4.403623228507225e-08	0.6647761585875387	1993	0.9995512625110166	False
3	115447080	116800152	7.586746877942776e-05		6.786012043280998e-05	-1.9514606465951256e-05	3.081656300148762e-08	0.6656114406513743	2424	0.9995512625110166	False
3	21643707	22204243	7.327580801981865e-05	0.1809716630944545	0.0003656162360009	0.0004484092924952	2.9000044573549903e-08	0.6669846786210345	1994	0.9995512625110166	False
2	64625913	65933443	7.65315521273651e-05		0.0001392346957452	-0.000312963882675	3.1654101086687366e-08	0.6670824950062808	2088	0.9995512625110166	False
12	54778823	55665836	-5.167145374767332e-05		6.216388260904493e-05	-8.433843500894589e-05	1.4464111462916258e-08	0.6674574686755722	1501	0.9995512625110166	False
18	33861964	35075249	5.967329066979059e-05	2.6474077910058114	2.2159862134650063e-05	2.292721142094156e-05	1.938410945254699e-08	0.6682108299346925	1763	0.9995512625110166	False
